client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,Age,property_count,total_investment,average_property_price,average_floor_area,Cluster
C1142,Individual,Julia,Hughes,1948-03-10,F,USA,Colorado,Home,2,Yes,Agency,78.0,4,1492680.13,373170.0325,1222.37,2
C1143,Individual,Michael,Garcia,1994-09-10,M,USA,Arizona,Home,2,Yes,Website,32.0,3,1108329.67,369443.2233333333,1343.8166666666666,0
C1144,Individual,Diane,Young,1978-11-10,F,USA,Georgia,Investment,4,No,Client,48.0,4,1244666.12,311166.53,1027.0725,1
C1145,Individual,Ethan,King,1993-04-04,M,USA,Nevada,Home,5,No,Website,33.0,3,1118850.31,372950.10333333333,1267.4066666666668,0
C1146,Individual,Richard,Weaver,,M,USA,California,Investment,2,No,Website,,3,1037824.43,345941.4766666667,1136.0866666666668,1
C1147,Individual,Brittany,Edwards,1978-02-09,F,USA,Utah,Home,3,No,Website,48.0,3,905314.84,301771.61333333334,1010.5300000000001,0
C1148,Individual,Joshua,Rogers,,M,Australia,New South Wales,Home,1,Yes,Agency,,3,1083677.57,361225.8566666667,1221.3833333333334,0
C1149,Individual,Kimberly,Thomas,1980-03-06,F,Russia,Tatarstan,Home,3,No,Agency,46.0,4,1277449.99,319362.4975,1053.27,0
C1150,Individual,Tiffany,Cook,1992-11-08,F,USA,Nevada,Investment,4,No,Agency,34.0,3,1476970.3,492323.43333333335,1550.1266666666668,2
C1151,Individual,Tyler,Anderson,,M,USA,Arizona,Investment,2,No,Website,,4,1760000.3399999999,440000.08499999996,1350.2175,2
C1152,Individual,Jason,Williams,,M,USA,Georgia,Home,1,No,Website,,4,1654928.32,413732.08,1374.585,2
C1153,Individual,Scott,Sanders,,M,USA,California,Home,1,No,Website,,3,1007630.0,335876.6666666667,1170.3533333333332,0
C1154,Individual,Jerry,Brown,1956-07-12,M,USA,Utah,Home,5,Yes,Agency,70.0,4,1373889.96,343472.49,1135.325,0
C1155,Individual,William,Young,1977-03-03,M,USA,California,Home,5,No,Website,49.0,3,1577625.0,525875.0,1679.1066666666666,2
C1156,Individual,Dorothy,Kim,,F,USA,Virginia,Home,4,No,Agency,,3,859956.66,286652.22000000003,1008.13,0
C1157,Individual,Kenneth,Davis,1944-11-02,M,Canada,Alberta,Investment,2,No,Website,82.0,4,894080.38,223520.095,716.4525,1
C1158,Individual,Joan,Pierce,,F,USA,California,Investment,2,No,Website,,3,941360.29,313786.76333333337,972.0533333333333,1
C1159,Individual,Gerald,Howard,,M,USA,Nevada,Investment,1,Yes,Website,,3,1170550.92,390183.63999999996,1175.6833333333334,1
C1160,Individual,Walter,Griffin,,M,USA,Florida,Home,2,Yes,Website,,4,1359425.8599999999,339856.46499999997,1101.9875,0
C1161,Individual,Stephen,White,1994-02-12,M,Canada,Alberta,Investment,3,Yes,Website,32.0,4,2022416.31,505604.0775,1486.3274999999999,2
C1162,Individual,Charles,Nelson,,M,USA,California,Investment,2,No,Website,,4,1116223.63,279055.9075,872.6800000000001,1
C1163,Individual,Noah,Morales,,M,USA,California,Home,3,Yes,Website,,4,1202709.18,300677.295,1059.8375,0
C1164,Individual,Emma,Watson,1968-04-11,F,Belgium,Wallonia,Home,3,Yes,Agency,58.0,4,1315287.03,328821.7575,1169.615,0
C1165,Individual,Victoria,Alexander,,F,Russia,Moscow Oblast,Home,1,No,Website,,3,970705.3999999999,323568.4666666666,1079.9266666666665,0
C1166,Individual,Scott,Hall,,M,USA,New York,Investment,1,No,Website,,4,1163601.79,290900.4475,939.4875,1
C1167,Individual,Kevin,Alexander,,M,UK,Scotland,Home,3,No,Website,,3,1163104.83,387701.61000000004,1193.7733333333333,0
C1168,Individual,Brittany,Reyes,,F,Germany,Hamburg,Home,2,Yes,Agency,,4,1081069.19,270267.2975,901.245,0
C1169,Individual,Noah,Bryant,1994-01-05,M,Russia,Saint Petersburg,Home,5,Yes,Agency,32.0,4,900300.22,225075.055,832.615,0
C1170,Individual,Amanda,Collins,1990-02-09,F,USA,Nevada,Home,1,Yes,Website,36.0,4,1165955.62,291488.905,1009.9325,0
C1171,Individual,Anna,Patterson,,F,USA,California,Investment,4,Yes,Website,,4,1561809.25,390452.3125,1276.9875,2
C1172,Individual,Victoria,Freeman,1942-11-05,F,USA,Nevada,Home,5,No,Website,84.0,4,1240274.79,310068.6975,990.4475,0
C1173,Individual,Cheryl,Price,1984-11-02,F,Canada,Manitoba,Investment,1,No,Website,42.0,4,1261072.17,315268.0425,1014.9825,1
C1174,Individual,Kenneth,White,1982-07-06,M,USA,Nevada,Home,2,No,Agency,44.0,4,1414798.99,353699.7475,1244.8049999999998,2
C1175,Individual,Evelyn,Long,,F,USA,California,Home,2,No,Website,,4,1766232.62,441558.155,1449.3775,2
C1176,Individual,Lauren,Baker,1975-06-03,F,USA,California,Investment,4,Yes,Agency,51.0,3,1003328.89,334442.9633333333,1170.3533333333332,1
C1177,Individual,Larry,Sanders,1998-09-05,M,USA,California,Investment,2,No,Agency,28.0,4,1047224.2699999999,261806.06749999998,816.1600000000001,1
C1178,Individual,Jessica,Richardson,,F,USA,California,Home,1,No,Agency,,3,744651.07,248217.02333333332,801.46,0
C1179,Individual,Melissa,Anderson,1991-02-09,F,USA,California,Home,4,No,Agency,35.0,3,848152.02,282717.34,1045.8666666666668,0
C1180,Individual,Deborah,Miller,1995-07-11,F,Belgium,Brussels,Home,2,Yes,Website,31.0,4,1111089.24,277772.31,1050.5725,0
C1181,Individual,Judith,Hansen,,F,USA,Nevada,Investment,5,No,Website,,3,743723.3099999999,247907.77,939.3299999999999,1
C1182,Individual,Christopher,Murray,1961-03-11,M,Germany,Bavaria,Investment,3,Yes,Website,65.0,4,1522183.38,380545.845,1269.065,1
C1183,Individual,Carl,Rogers,,M,USA,Arizona,Investment,1,No,Website,,4,1364593.88,341148.47,1088.3825,1
C1184,Individual,David,Nelson,,M,France,Ile-de-France,Home,2,No,Website,,3,500255.63,166751.87666666668,624.2366666666667,0
C1185,Individual,Ronald,Peterson,,M,USA,California,Home,3,No,Website,,4,1218570.99,304642.7475,1029.9125,0
C1186,Individual,Victoria,Bennett,,F,USA,Nevada,Home,3,Yes,Website,,3,1141153.96,380384.6533333333,1221.6766666666665,0
C1187,Individual,Melissa,Pierce,,F,USA,Nevada,Home,4,No,Website,,3,1097539.23,365846.41,1092.5066666666667,0
C1188,Individual,Matthew,White,1995-11-01,M,Canada,Alberta,Home,1,No,Client,31.0,4,1437535.25,359383.8125,1190.4075,2
C1189,Individual,Peter,Alexander,,M,USA,Florida,Home,2,Yes,Client,,4,1180295.09,295073.7725,989.2175,0
C1190,Individual,Sandra,Baker,1946-08-04,F,USA,Texas,Home,4,No,Client,80.0,4,1358669.02,339667.255,1115.61,0
C1191,Individual,Mary,Cox,,F,USA,California,Investment,3,No,Website,,3,1095538.81,365179.60333333333,1357.1933333333334,1
C1192,Individual,Adam,Jones,2000-01-05,M,USA,Florida,Home,5,No,Website,26.0,4,1111237.94,277809.485,941.135,0
C1193,Individual,Amy,Owens,,F,UK,England,Home,1,No,Website,,4,946796.24,236699.06,716.4525,0
C1194,Individual,Melissa,Brooks,,F,USA,Colorado,Home,1,No,Website,,3,1084957.53,361652.51,1263.8633333333335,0
C1195,Individual,Anna,Pierce,1990-06-07,F,USA,California,Home,4,Yes,Agency,36.0,4,1118238.91,279559.7275,910.925,0
C1196,Individual,William,Freeman,1955-09-03,M,USA,Nevada,Home,2,No,Agency,71.0,4,1731153.76,432788.44,1356.32,2
C1197,Individual,Deborah,Roberts,1959-04-10,F,USA,Arizona,Home,4,No,Website,67.0,3,1439595.57,479865.19,1471.4466666666667,2
C1198,Individual,Lisa,Young,,F,USA,New York,Home,1,No,Agency,,3,1415391.5899999999,471797.1966666666,1493.243333333333,2
C1199,Individual,Justin,Campbell,1943-03-03,M,USA,Colorado,Home,2,No,Website,83.0,4,1013002.89,253250.7225,910.2925,0
C1200,Individual,Henry,Taylor,1969-11-03,M,USA,Utah,Home,4,No,Agency,57.0,4,1789601.3299999998,447400.33249999996,1422.9925,2
C1201,Individual,Timothy,Stewart,,M,USA,Oregon,Investment,1,Yes,Website,,4,1063833.91,265958.4775,896.2525,1
C1202,Corporate,Telnox,Co,1985-05-09,M,Canada,Quebec,Investment,5,Yes,Website,41.0,4,1527115.1600000001,381778.79000000004,1263.775,3
C1203,Individual,Ashley,Green,,F,USA,Arizona,Home,2,Yes,Website,,3,1083378.55,361126.18333333335,1329.57,0
C1204,Individual,William,Reed,1992-04-03,M,Mexico,Puebla,Investment,2,Yes,Website,34.0,3,1231356.24,410452.08,1280.28,1
C1205,Individual,Patrick,Pierce,,M,Belgium,Flanders,Home,4,No,Website,,3,968123.38,322707.79333333333,1076.69,0
C1206,Individual,Melissa,Baker,1957-12-09,F,USA,California,Investment,5,No,Website,69.0,3,941726.19,313908.73,1140.3999999999999,1
C1207,Individual,Lauren,Price,,F,USA,Texas,Home,5,Yes,Agency,,4,1084392.98,271098.245,1010.095,0
C1208,Individual,Noah,Ward,,M,USA,Colorado,Home,1,No,Website,,3,1277019.82,425673.2733333334,1477.03,2
C1209,Individual,Tiffany,Kim,1978-07-01,F,USA,California,Home,4,Yes,Website,48.0,4,1201633.01,300408.2525,1123.3175,0
C1210,Individual,Dennis,Cox,1991-06-04,M,USA,California,Investment,1,No,Website,35.0,4,1146800.83,286700.2075,897.47,1
C1211,Individual,Kathleen,Owens,1996-07-10,F,Canada,British Columbia,Home,5,Yes,Website,30.0,4,1447927.02,361981.755,1167.105,2
C1212,Individual,Lawrence,Gray,1957-07-11,M,USA,California,Home,1,No,Agency,69.0,4,1052290.76,263072.69,904.0100000000001,0
C1213,Individual,Ruth,Martin,1993-08-06,F,Canada,Manitoba,Home,5,No,Website,33.0,3,829461.56,276487.1866666667,899.9899999999999,0
C1214,Individual,Jennifer,Peterson,2000-08-10,F,USA,Florida,Home,1,No,Agency,26.0,4,1725018.4100000001,431254.60250000004,1446.1125,2
C1215,Individual,Charles,Patterson,,M,USA,California,Home,3,No,Website,,3,1140423.3800000001,380141.1266666667,1104.51,0
C1216,Individual,Martha,Jordan,1997-07-10,F,France,Normandy,Home,4,No,Website,29.0,3,1191384.37,397128.12333333335,1464.8466666666666,2
C1217,Individual,William,Carter,1997-01-05,M,USA,California,Investment,4,Yes,Website,29.0,3,1007204.78,335734.9266666667,1186.4366666666667,1
C1218,Individual,Teresa,Smith,,F,USA,California,Home,1,Yes,Website,,4,1308613.5699999998,327153.39249999996,1121.525,0
C1219,Individual,Danielle,Howard,1983-12-06,F,USA,Arizona,Home,1,Yes,Website,43.0,3,867409.27,289136.42333333334,1074.6233333333332,0
C1220,Individual,Christina,Martin,1967-09-08,F,USA,Colorado,Investment,4,Yes,Website,59.0,4,1471199.75,367799.9375,1254.045,1
C1221,Individual,Cynthia,Thomas,,F,USA,Nevada,Investment,2,No,Agency,,3,1354868.93,451622.9766666666,1565.3233333333335,2
C1222,Individual,Christopher,Taylor,1969-01-07,M,USA,Utah,Home,4,No,Website,57.0,3,1319349.8599999999,439783.2866666666,1362.3833333333334,2
C1223,Individual,Sharon,Stone,,F,USA,Washington,Home,4,No,Website,,3,1072582.78,357527.5933333333,1369.7300000000002,0
C1224,Individual,Paul,Carter,,M,USA,New York,Investment,5,Yes,Client,,3,827238.27,275746.09,964.2666666666665,1
C1225,Individual,Larry,James,1990-11-10,M,USA,Oregon,Home,2,No,Website,36.0,3,1122587.7,374195.89999999997,1168.3366666666668,0
C1226,Individual,Michael,Sanders,1989-05-01,M,USA,Utah,Home,4,No,Website,37.0,3,972596.1300000001,324198.71,1082.8966666666668,0
C1227,Individual,Alexander,Reyes,,M,USA,Colorado,Home,3,Yes,Agency,,4,2151534.73,537883.6825,1676.3825,2
C1228,Individual,Joseph,Howard,1954-07-07,M,USA,California,Home,2,No,Website,72.0,3,1058718.77,352906.25666666665,1124.5,0
C1229,Individual,Madison,Reyes,1994-11-02,F,UK,Scotland,Home,1,Yes,Website,32.0,3,1185126.78,395042.26,1303.4733333333334,2
C1230,Individual,Lawrence,Parker,,M,USA,California,Home,5,No,Client,,3,759973.15,253324.38333333333,801.46,0
C1231,Individual,Betty,Carter,1954-12-09,F,USA,California,Home,2,No,Agency,72.0,3,859705.1699999999,286568.38999999996,922.6666666666666,0
C1232,Individual,Mary,Jackson,,F,Canada,British Columbia,Home,3,No,Website,,4,1527373.03,381843.2575,1173.8125,2
C1233,Individual,Brian,Scott,1979-08-05,M,USA,Utah,Home,4,No,Website,47.0,3,936287.8,312095.93333333335,1078.7866666666666,0
C1234,Individual,Karen,King,,F,USA,Colorado,Investment,1,No,Website,,4,1463190.28,365797.57,1278.045,1
C1235,Individual,Michael,Morales,,M,USA,Arizona,Home,2,No,Website,,4,1271344.1099999999,317836.02749999997,1025.3225,0
C1236,Individual,Brandon,Cook,,M,USA,Arizona,Home,4,Yes,Website,,4,1747766.02,436941.505,1415.4825,2
C1237,Individual,Helen,Cook,,F,UK,Wales,Investment,4,Yes,Website,,3,688233.74,229411.24666666667,775.5666666666666,1
C1238,Individual,Joshua,Bennett,,M,USA,Nevada,Home,1,Yes,Agency,,4,1648873.57,412218.3925,1343.6575,2
C1239,Individual,Catherine,Adams,1953-02-07,F,USA,Oregon,Home,3,No,Agency,73.0,4,1457041.08,364260.27,1114.2125,2
C1240,Individual,Gloria,Wright,1984-11-12,F,USA,Nevada,Investment,4,Yes,Website,42.0,3,1018594.4400000001,339531.48000000004,1104.51,1
C1241,Individual,Danielle,Martin,,F,USA,California,Home,1,No,Agency,,4,1157084.5899999999,289271.14749999996,948.835,0
C1242,Individual,Gerald,Collins,,M,USA,California,Home,3,Yes,Website,,3,1055842.78,351947.5933333333,1138.4233333333334,0
C1243,Individual,Jeffrey,Edwards,1948-10-04,M,USA,Colorado,Home,1,No,Website,78.0,4,1419502.04,354875.51,1246.6175,2
C1244,Individual,Joseph,Phillips,1992-06-10,M,USA,Utah,Investment,5,Yes,Website,34.0,3,1438309.93,479436.6433333333,1513.17,2
C1245,Individual,Edward,Reyes,1963-02-10,M,USA,California,Home,3,Yes,Agency,63.0,3,1422519.51,474173.17,1529.4633333333334,2
C1246,Individual,Joyce,Jackson,1943-05-10,F,Canada,Alberta,Home,2,No,Agency,83.0,3,859984.47,286661.49,980.8699999999999,0
C1247,Individual,Judy,Moore,1957-04-09,F,USA,Nevada,Investment,2,No,Website,69.0,4,1774416.3199999998,443604.07999999996,1489.73,2
C1248,Individual,Sara,Scott,1976-07-04,F,USA,Arizona,Home,3,No,Agency,50.0,3,786895.89,262298.63,899.62,0
C1249,Individual,Janet,James,,F,USA,California,Investment,1,No,Website,,4,1289938.6400000001,322484.66000000003,1146.0149999999999,1
C1250,Individual,Jordan,Stewart,,M,USA,Nevada,Home,5,No,Agency,,3,1582661.61,527553.87,1674.54,2
C1251,Individual,Aaron,Thompson,1975-11-01,M,USA,Texas,Investment,5,No,Website,51.0,4,1246714.37,311678.5925,967.0,1
C1252,Individual,Margaret,Cook,,F,USA,Arizona,Home,3,Yes,Website,,3,1137673.55,379224.51666666666,1221.6766666666665,0
C1253,Individual,Jason,Flores,,M,USA,California,Home,2,No,Agency,,3,767162.2200000001,255720.74000000002,814.3533333333334,0
C1254,Individual,Ethan,Freeman,1956-04-04,M,USA,California,Home,5,Yes,Agency,70.0,4,1604050.8800000001,401012.72000000003,1279.9,2
C1255,Individual,Mark,Patterson,,M,USA,California,Home,3,No,Agency,,4,1105130.19,276282.5475,942.035,0
C1256,Corporate,Triton,Co,,F,USA,California,Investment,4,No,Agency,,3,1227293.02,409097.67333333334,1357.1933333333334,3
C1257,Individual,Michael,Scott,,M,USA,California,Home,5,Yes,Agency,,3,850550.13,283516.71,893.3766666666667,0
C1258,Individual,Betty,Stone,,F,USA,Nevada,Home,1,No,Website,,4,1015636.19,253909.0475,821.355,0
C1259,Individual,William,Edwards,,M,USA,California,Investment,3,Yes,Agency,,4,1256766.51,314191.6275,1004.1575,1
C1260,Individual,Elizabeth,Ward,,F,USA,California,Home,2,No,Agency,,4,1633449.34,408362.335,1423.1725,2
C1261,Individual,Patrick,Kim,1976-09-03,M,USA,Utah,Home,3,No,Client,50.0,3,1491163.72,497054.5733333333,1504.28,2
C1262,Individual,Dorothy,Evans,1950-11-10,F,USA,California,Investment,4,No,Agency,76.0,3,961425.37,320475.12333333335,1077.3233333333335,1
C1263,Individual,Lawrence,Alexander,,M,USA,California,Investment,3,No,Agency,,4,1975384.2000000002,493846.05000000005,1602.67,2
C1264,Individual,Sarah,Garcia,1999-12-06,F,USA,California,Investment,1,No,Agency,27.0,3,1287173.46,429057.82,1452.2633333333333,2
C1265,Individual,Gary,White,,M,USA,Washington,Home,1,Yes,Agency,,3,1070432.96,356810.98666666663,1325.71,0
C1266,Individual,Christopher,Hughes,,M,UK,England,Home,2,No,Website,,4,1204291.73,301072.9325,1101.9875,0
C1267,Individual,Dorothy,Peterson,1965-04-07,F,USA,Colorado,Home,3,Yes,Website,61.0,3,1399933.8800000001,466644.6266666667,1529.4633333333334,2
C1268,Individual,Gloria,Green,1995-10-01,F,UK,Northern Ireland,Investment,1,Yes,Website,31.0,3,968928.25,322976.0833333333,1003.3133333333334,1
C1269,Individual,Jack,Bennett,,M,USA,California,Home,5,No,Website,,3,1046535.0,348845.0,1169.0466666666669,0
C1270,Individual,Cheryl,Ward,,F,USA,Texas,Home,4,No,Agency,,3,1310435.53,436811.8433333333,1465.92,2
C1271,Individual,Noah,Anderson,1992-09-10,M,USA,California,Home,2,Yes,Agency,34.0,4,1296911.85,324227.9625,1040.5175,0
C1272,Individual,Ryan,Collins,,M,France,Occitanie,Home,1,Yes,Website,,3,778830.7999999999,259610.26666666663,899.62,0
C1273,Individual,Gerald,Jordan,,M,Canada,Alberta,Home,5,No,Website,,3,1462080.32,487360.1066666667,1592.1233333333332,2
C1274,Individual,Linda,Jones,1979-07-09,F,USA,California,Investment,1,Yes,Website,47.0,3,1038831.8500000001,346277.2833333334,1193.7733333333333,1
C1275,Individual,Jessica,Roberts,,F,USA,Georgia,Investment,1,No,Website,,4,1737593.0,434398.25,1312.8225,2
C1276,Individual,Arthur,Griffin,1940-03-09,M,Australia,Victoria,Home,1,Yes,Agency,86.0,3,1635917.97,545305.99,1754.9366666666667,2
C1277,Individual,Lauren,Griffin,1981-04-01,F,USA,California,Investment,2,No,Agency,45.0,3,1270250.68,423416.8933333333,1267.4066666666668,1
C1278,Individual,Arthur,Griffin,,M,USA,Utah,Home,4,No,Website,,3,685587.81,228529.27000000002,791.0400000000001,0
C1279,Individual,Peter,Martin,1943-10-12,M,USA,California,Home,4,Yes,Website,83.0,3,1278123.59,426041.1966666667,1366.5633333333335,2
C1280,Individual,Jacob,Bennett,,M,USA,Texas,Home,2,Yes,Website,,3,1295836.68,431945.56,1445.2933333333333,2
C1281,Individual,Deborah,Edwards,1998-06-12,F,Canada,Manitoba,Investment,2,Yes,Website,28.0,3,889312.14,296437.38,899.9899999999999,1
C1282,Individual,Ashley,Taylor,,F,USA,Colorado,Investment,3,Yes,Agency,,4,1302998.6,325749.65,1155.47,1
C1283,Individual,Janice,Collins,1945-11-08,F,USA,New York,Home,3,No,Agency,81.0,4,1479050.94,369762.735,1185.59,2
C1284,Individual,Patrick,Bennett,,M,USA,California,Home,2,No,Website,,4,1443865.51,360966.3775,1111.6475,0
C1285,Individual,Steven,Cox,1954-03-02,M,USA,Utah,Home,4,Yes,Website,72.0,3,1609592.58,536530.86,1680.5266666666666,2
C1286,Individual,Stephen,Evans,1963-07-10,M,USA,California,Home,5,No,Agency,63.0,3,1203306.91,401102.3033333333,1192.5933333333332,2
C1287,Individual,Diane,Hughes,1998-04-07,F,USA,California,Investment,4,No,Website,28.0,3,843581.37,281193.79,901.6266666666667,1
C1288,Individual,Sean,Cooper,,M,Belgium,Wallonia,Home,3,No,Agency,,3,971136.6900000001,323712.23000000004,1155.4633333333334,0
C1289,Individual,Samuel,Freeman,,M,Mexico,Jalisco,Investment,1,Yes,Agency,,4,1076161.8599999999,269040.46499999997,854.58,1
C1290,Individual,Teresa,Long,,F,USA,Washington,Home,3,Yes,Website,,4,1332432.9100000001,333108.22750000004,1195.1875,0
C1291,Individual,Paul,Johnson,1983-11-09,M,USA,California,Investment,5,Yes,Website,43.0,3,1123403.46,374467.82,1240.6066666666666,1
C1292,Individual,Jordan,Evans,,M,USA,Texas,Investment,5,Yes,Website,,4,1099365.94,274841.485,1000.415,1
C1293,Individual,Anna,Wright,1972-08-01,F,USA,California,Home,1,No,Agency,54.0,4,1853570.08,463392.52,1552.15,2
C1294,Individual,Henry,Davis,1963-02-09,M,Canada,Ontario,Investment,3,Yes,Agency,63.0,3,1220533.28,406844.4266666667,1371.6133333333335,1
C1295,Individual,Anna,Bryant,,F,USA,California,Investment,1,Yes,Website,,4,1478836.57,369709.1425,1202.2649999999999,1
C1296,Individual,Keith,Hughes,1963-06-02,M,USA,Virginia,Home,1,No,Website,63.0,3,1025127.71,341709.23666666663,1089.46,0
C1297,Corporate,Vertex,Co,1983-09-06,M,Germany,Berlin,Home,5,No,Website,43.0,3,1169866.19,389955.39666666667,1267.4066666666668,3
C1298,Individual,Margaret,Taylor,1968-08-04,F,USA,California,Home,2,No,Agency,58.0,4,1571360.11,392840.0275,1276.8225,2
C1299,Individual,Karen,James,1944-05-05,F,USA,California,Investment,3,No,Website,82.0,3,1296600.42,432200.13999999996,1440.1933333333334,2
C1300,Individual,Judith,Collins,1961-01-06,F,USA,California,Home,2,No,Website,65.0,3,1428770.88,476256.95999999996,1451.5366666666669,2
C1301,Individual,Benjamin,Hayes,,M,USA,Virginia,Home,2,No,Agency,,3,742139.88,247379.96,851.8699999999999,0
C1302,Individual,Jerry,Anderson,,M,USA,Arizona,Investment,5,No,Website,,4,1709532.6,427383.15,1486.3274999999999,2
C1303,Individual,Christian,Miller,,M,USA,Arizona,Home,3,Yes,Website,,3,979418.98,326472.99333333335,1106.3533333333332,0
C1304,Individual,Angela,Cook,1985-06-08,F,USA,California,Investment,1,No,Website,41.0,3,965747.81,321915.9366666667,1049.3799999999999,1
C1305,Individual,Catherine,Anderson,,F,USA,Georgia,Home,4,No,Website,,4,1034190.9,258547.725,853.07,0
C1306,Individual,Kathleen,Morales,,F,USA,Washington,Home,5,No,Website,,3,967094.76,322364.92,1090.7733333333333,0
C1307,Individual,Rachel,Rogers,,F,USA,Colorado,Home,5,No,Agency,,3,920439.02,306813.00666666665,1012.96,0
C1308,Individual,Timothy,Sanders,2000-03-04,M,USA,California,Investment,5,No,Agency,26.0,4,1363559.13,340889.7825,1042.1975,1
C1309,Individual,David,Reyes,1999-12-06,M,USA,California,Home,5,No,Website,27.0,3,1460171.4100000001,486723.8033333334,1674.54,2
C1310,Individual,Ann,Roberts,1955-05-04,F,USA,New York,Home,5,No,Agency,71.0,4,1244334.1400000001,311083.53500000003,1077.195,0
